,Credit Limit,Sex,Education,Marital Status,Age,Payment_Score,Avg_Outstanding,Avg_Paid,Default
25688,360000,F,MSc or PHd,Single,34,-1.0,7069.833333333333,6567.0,False
25689,500000,F,BSc,Married,34,1.0,138547.16666666666,16515.5,False
25690,280000,F,BSc,Single,47,0.16666666666666666,45781.5,29436.833333333332,False
25691,50000,F,BSc,Single,43,1.0,26428.333333333332,1050.0,False
25692,330000,F,MSc or PHd,Single,42,-1.0,8552.333333333334,11299.833333333334,True
25693,360000,F,High School Diploma,Single,46,0.0,24482.5,25786.666666666668,False
25694,340000,F,High School Diploma,Married,40,1.0,172870.16666666666,7233.333333333333,False
25695,500000,F,MSc or PHd,Single,26,0.16666666666666666,1633.0,1462.3333333333333,False
25696,270000,F,MSc or PHd,Single,34,1.3333333333333333,36868.0,6338.333333333333,False
25697,120000,F,High School Diploma,Married,40,1.0,83965.33333333333,3770.1666666666665,False
25698,140000,F,BSc,Married,39,0.0,1126.8333333333333,1095.6666666666667,False
25699,200000,F,BSc,Single,27,0.0,6164.166666666667,5985.166666666667,False
25700,50000,F,High School Diploma,Married,45,1.0,23515.833333333332,2462.1666666666665,False
25701,220000,F,MSc or PHd,Single,28,1.0,36114.333333333336,10416.666666666666,False
25702,80000,F,MSc or PHd,Single,43,0.3333333333333333,26507.666666666668,1269.6666666666667,False
25704,20000,F,MSc or PHd,Single,29,0.3333333333333333,1404.1666666666667,1405.1666666666667,False
25705,260000,F,MSc or PHd,Single,29,1.1666666666666667,528.0,330.0,True
25706,430000,F,MSc or PHd,Single,29,1.0,117854.0,5500.0,False
25707,360000,F,MSc or PHd,Married,39,0.0,22612.5,20351.333333333332,False
25708,500000,F,MSc or PHd,Single,30,0.3333333333333333,10643.833333333334,14612.0,False
25709,50000,F,High School Diploma,Married,45,1.5,42393.833333333336,2250.0,False
25710,50000,F,BSc,Married,47,1.0,41450.5,1526.0,False
25711,360000,F,MSc or PHd,Single,35,-1.0,97.0,198.33333333333334,False
25712,10000,F,High School Diploma,Single,36,0.8333333333333334,6385.166666666667,970.6666666666666,False
25713,220000,F,MSc or PHd,Single,32,0.5,3847.5,4967.833333333333,False
25714,110000,F,BSc,Single,33,1.0,100421.5,4684.0,True
25715,290000,F,BSc,Single,34,1.0,272878.5,10300.0,False
25716,110000,F,BSc,Married,35,1.0,57345.666666666664,11334.333333333334,False
25717,120000,F,BSc,Single,40,-0.5,1260.0,1426.6666666666667,False
25718,140000,F,BSc,Married,46,1.0,80250.16666666667,2978.6666666666665,False
25719,500000,F,BSc,Married,38,1.0,139797.66666666666,6965.166666666667,False
25720,360000,F,MSc or PHd,Married,45,-1.0,1782.3333333333333,1346.8333333333333,False
25721,280000,F,BSc,Married,44,0.0,195.0,130.0,True
25722,220000,F,BSc,Single,38,0.0,7775.666666666667,5878.666666666667,True
25723,210000,F,BSc,Married,30,1.0,125818.66666666667,4126.0,False
25724,170000,F,MSc or PHd,Single,38,-0.3333333333333333,343.6666666666667,207.66666666666666,False
25725,50000,F,MSc or PHd,Single,23,1.0,17644.833333333332,1173.8333333333333,False
25726,300000,F,MSc or PHd,Married,34,1.6666666666666667,55074.5,3483.1666666666665,True
25727,160000,F,MSc or PHd,Single,30,-0.6666666666666666,4865.666666666667,13598.5,True
25728,320000,F,BSc,Single,26,2.6666666666666665,308128.8333333333,9316.666666666666,True
25729,280000,F,High School Diploma,Married,37,1.0,161386.66666666666,6366.666666666667,False
25730,290000,F,MSc or PHd,Single,31,1.0,45309.666666666664,2708.3333333333335,False
25731,20000,F,High School Diploma,Single,41,1.3333333333333333,19798.333333333332,1074.3333333333333,False
25732,80000,F,High School Diploma,Married,37,-0.16666666666666666,171404.66666666666,194217.83333333334,False
25733,200000,F,High School Diploma,Married,47,-0.5,0.0,0.0,False
25734,270000,F,MSc or PHd,Single,29,-1.0,1140.0,975.0,False
25735,200000,F,MSc or PHd,Married,46,0.0,8647.666666666666,8383.0,False
25736,130000,F,BSc,Married,39,1.0,112730.33333333333,5317.0,False
25737,30000,F,BSc,Single,35,1.6666666666666667,26349.333333333332,1450.0,True
25738,60000,F,BSc,Married,29,0.0,2299.8333333333335,2608.3333333333335,False
25739,180000,F,MSc or PHd,Single,34,1.3333333333333333,93293.5,4750.0,True
25740,90000,F,BSc,Married,45,3.0,47894.666666666664,1975.8333333333333,True
25741,430000,F,MSc or PHd,Married,43,0.16666666666666666,25476.0,20783.833333333332,False
25742,30000,F,BSc,Married,37,2.8333333333333335,28842.0,1266.6666666666667,True
25743,190000,F,BSc,Single,40,1.0,165880.66666666666,6353.833333333333,True
25744,240000,F,MSc or PHd,Single,31,1.3333333333333333,188005.83333333334,7250.0,True
25745,240000,F,MSc or PHd,Married,33,-0.6666666666666666,782.1666666666666,563.3333333333334,False
25746,240000,F,BSc,Married,38,1.6666666666666667,45947.833333333336,5849.166666666667,False
25747,160000,F,BSc,Married,41,0.3333333333333333,1246.6666666666667,1496.0,False
25748,110000,F,BSc,Married,28,1.3333333333333333,89715.0,5671.166666666667,False
25749,360000,F,MSc or PHd,Single,30,0.5,9671.333333333334,8145.833333333333,False
25750,130000,F,High School Diploma,Married,43,1.0,113167.66666666667,4679.833333333333,True
25751,30000,F,BSc,Married,38,1.6666666666666667,3112.8333333333335,1650.0,True
25752,370000,F,MSc or PHd,Single,30,0.3333333333333333,13540.333333333334,6806.5,False
25753,120000,F,High School Diploma,Single,31,1.5,82581.0,2252.5,False
25754,100000,F,BSc,Single,31,0.0,252.83333333333334,252.83333333333334,False
25756,120000,F,BSc,Married,30,1.0,88447.0,3356.0,False
25757,290000,F,BSc,Married,33,1.0,111574.83333333333,3559.0,False
25758,150000,F,High School Diploma,Single,35,1.0,124420.0,4338.333333333333,False
25759,270000,F,BSc,Married,28,1.0,229879.66666666666,8166.666666666667,False
25760,20000,F,BSc,Single,29,1.0,16431.666666666668,3334.5,False
25761,360000,F,MSc or PHd,Married,31,-0.6666666666666666,71.66666666666667,73.0,True
25762,320000,F,MSc or PHd,Single,30,-1.0,3960.5,5321.833333333333,False
25763,260000,F,MSc or PHd,Married,31,0.8333333333333334,89317.5,39469.0,False
25764,320000,F,MSc or PHd,Married,38,0.3333333333333333,416.6666666666667,0.0,True
25765,360000,F,MSc or PHd,Single,32,1.0,252931.0,9212.666666666666,False
25766,190000,F,MSc or PHd,Single,40,0.0,991.0,961.8333333333334,False
25767,330000,F,MSc or PHd,Married,31,1.0,182036.83333333334,17340.333333333332,False
25768,90000,F,BSc,Married,33,1.3333333333333333,45441.666666666664,11147.333333333334,True
25769,240000,F,MSc or PHd,Married,41,2.3333333333333335,112124.83333333333,5133.666666666667,False
25770,280000,F,MSc or PHd,Single,30,0.0,9278.5,8800.0,False
25771,360000,F,MSc or PHd,Single,31,-1.0,14146.0,11784.333333333334,False
25772,350000,F,MSc or PHd,Married,33,0.16666666666666666,41536.166666666664,42603.0,True
25773,420000,F,BSc,Married,33,1.0,62199.5,7946.166666666667,False
25774,280000,F,BSc,Single,42,1.0,227789.66666666666,7875.0,False
25775,70000,F,BSc,Married,44,1.0,60269.166666666664,5943.833333333333,False
25776,140000,F,MSc or PHd,Single,32,1.0,102030.0,3843.0,False
25777,60000,F,BSc,Single,31,1.0,47971.833333333336,2100.0,False
25778,110000,F,BSc,Married,33,2.3333333333333335,91770.83333333333,4516.666666666667,False
25779,300000,F,BSc,Married,46,0.3333333333333333,2868.5,3541.5,False
25780,80000,F,High School Diploma,Single,41,1.0,32745.666666666668,1016.6666666666666,False
25781,200000,F,BSc,Married,32,-0.3333333333333333,1783.5,0.0,False
25782,450000,F,BSc,Single,42,0.16666666666666666,1424.0,1062.3333333333333,False
25783,140000,F,High School Diploma,Single,43,1.0,119731.83333333333,4590.0,False
25784,150000,F,MSc or PHd,Single,37,0.3333333333333333,11090.333333333334,7848.0,False
25785,80000,F,BSc,Married,31,1.0,56120.666666666664,4135.0,False
25786,200000,F,BSc,Married,35,-1.0,3842.6666666666665,5453.666666666667,False
25787,360000,F,BSc,Married,44,-0.5,0.0,0.0,True
25788,160000,F,BSc,Married,37,1.3333333333333333,47058.166666666664,2142.8333333333335,False
25789,200000,F,MSc or PHd,Single,33,-1.0,3280.1666666666665,2072.1666666666665,False
25790,150000,F,MSc or PHd,Married,35,-0.16666666666666666,4177.833333333333,4190.5,False
25791,50000,F,BSc,Single,38,0.0,390.0,390.0,False
25792,360000,F,BSc,Married,45,1.0,152712.83333333334,4856.166666666667,False
25793,500000,F,MSc or PHd,Married,32,0.3333333333333333,48487.166666666664,32685.5,False
25794,220000,F,MSc or PHd,Married,31,1.0,147265.33333333334,8328.333333333334,False
25795,220000,F,BSc,Single,37,-1.0,3528.6666666666665,3508.0,False
25796,80000,F,BSc,Married,45,1.0,80057.0,3024.1666666666665,False
25797,200000,F,BSc,Single,38,-1.0,3000.0,3000.0,False
25798,100000,F,MSc or PHd,Single,38,3.0,39523.0,1750.0,True
25799,260000,F,MSc or PHd,Married,32,-1.0,191.66666666666666,191.66666666666666,True
25801,160000,F,High School Diploma,Married,44,-1.0,195.0,642.0,False
25802,50000,F,BSc,Single,35,0.8333333333333334,42148.5,9798.5,False
25803,150000,F,High School Diploma,Single,38,1.8333333333333333,1163.6666666666667,307.6666666666667,False
25804,70000,F,MSc or PHd,Single,27,1.3333333333333333,67766.0,3283.3333333333335,False
25805,80000,F,BSc,Single,27,1.3333333333333333,70336.5,4058.6666666666665,False
25806,100000,F,MSc or PHd,Single,28,-1.0,111.0,209.5,False
25807,150000,F,BSc,Single,30,1.0,55620.0,3340.0,False
25808,340000,F,BSc,Other,35,-0.8333333333333334,18917.833333333332,19730.0,False
25809,210000,F,High School Diploma,Married,39,2.1666666666666665,27738.166666666668,1155.3333333333333,False
25810,240000,F,MSc or PHd,Single,28,-0.5,14424.166666666666,7283.0,False
25811,250000,F,MSc or PHd,Single,35,0.6666666666666666,43506.666666666664,12877.666666666666,False
25812,200000,F,MSc or PHd,Married,38,-1.0,8009.166666666667,5335.5,False
25813,50000,F,MSc or PHd,Married,36,1.3333333333333333,41299.166666666664,9667.333333333334,False
25814,450000,F,MSc or PHd,Single,35,0.0,14530.0,13809.833333333334,False
25815,200000,F,MSc or PHd,Married,38,1.0,9763.666666666666,1945.5,False
25816,350000,F,BSc,Married,47,1.0,84144.66666666667,2933.6666666666665,True
25817,200000,F,MSc or PHd,Single,45,-0.5,433.0,36.833333333333336,False
25818,530000,F,BSc,Married,44,1.0,519977.8333333333,20673.666666666668,True
25819,60000,F,High School Diploma,Married,45,1.0,34491.333333333336,1250.6666666666667,False
25820,280000,F,MSc or PHd,Single,30,-1.0,1174.0,696.0,False
25821,210000,F,MSc or PHd,Married,34,1.0,165005.33333333334,13311.166666666666,False
25822,210000,F,MSc or PHd,Single,34,1.1666666666666667,1147.8333333333333,169.66666666666666,True
25823,420000,F,BSc,Married,46,1.0,225477.66666666666,9047.333333333334,False
25824,80000,F,BSc,Single,45,0.16666666666666666,1402.1666666666667,973.1666666666666,False
25825,170000,F,MSc or PHd,Married,31,-0.3333333333333333,1138.6666666666667,0.0,False
25826,80000,F,BSc,Single,35,0.5,28870.833333333332,6566.0,False
25827,510000,F,BSc,Married,38,1.0,48176.0,3400.0,False
25828,110000,F,BSc,Married,31,1.0,64320.333333333336,2385.3333333333335,False
25829,10000,F,BSc,Single,31,0.0,3425.6666666666665,233.33333333333334,True
25830,300000,F,MSc or PHd,Single,32,-1.0,53.333333333333336,55.333333333333336,False
25831,60000,F,BSc,Married,32,1.5,49772.333333333336,1618.6666666666667,True
25832,200000,F,BSc,Single,33,1.0,169539.5,6383.333333333333,False
25833,230000,F,BSc,Married,35,0.16666666666666666,6465.666666666667,4210.0,False
25834,500000,F,MSc or PHd,Single,45,-1.0,4838.833333333333,5903.166666666667,False
25835,50000,F,BSc,Single,47,3.0,38912.833333333336,1115.8333333333333,True
25836,280000,F,BSc,Married,45,1.0,149374.33333333334,5249.0,False
25837,170000,F,BSc,Married,31,1.0,107317.0,4717.0,False
25838,60000,F,BSc,Single,31,2.1666666666666665,50716.166666666664,8806.166666666666,True
25839,210000,F,MSc or PHd,Single,32,1.3333333333333333,27.333333333333332,26.666666666666668,True
25840,70000,F,High School Diploma,Single,42,1.3333333333333333,62753.5,2250.0,True
25841,300000,F,High School Diploma,Married,37,0.5,21198.5,18201.833333333332,False
25842,330000,F,MSc or PHd,Single,31,1.0,43452.5,3102.5,False
25843,200000,F,BSc,Single,49,1.0,85619.33333333333,4333.333333333333,False
25845,20000,F,BSc,Married,48,-0.5,0.0,0.0,True
25846,230000,F,BSc,Married,45,0.0,416.0,442.0,True
25847,80000,F,BSc,Married,27,1.0,68607.5,2950.1666666666665,False
25848,320000,F,Other,Other,32,0.3333333333333333,11897.0,8067.666666666667,False
25849,230000,F,BSc,Married,35,1.0,153871.83333333334,9503.666666666666,False
25850,80000,F,BSc,Single,38,0.5,7290.333333333333,3037.6666666666665,False
25851,300000,F,High School Diploma,Married,32,-1.0,0.0,0.0,True
25852,100000,F,High School Diploma,Married,43,1.6666666666666667,86968.66666666667,7448.333333333333,True
25853,370000,F,BSc,Married,47,-1.0,3491.6666666666665,3804.6666666666665,False
25854,200000,F,BSc,Single,37,0.16666666666666666,4501.666666666667,4119.166666666667,False
25855,130000,F,MSc or PHd,Single,30,0.0,3980.5,3341.6666666666665,False
25856,50000,F,BSc,Married,42,1.0,29617.166666666668,1343.6666666666667,False
25857,300000,F,BSc,Single,35,1.0,72006.16666666667,3349.0,False
25858,500000,F,MSc or PHd,Married,44,1.0,129202.16666666667,25909.166666666668,False
25859,140000,F,BSc,Married,37,0.0,709.8333333333334,709.8333333333334,True
25860,20000,F,BSc,Married,44,1.0,13726.166666666666,872.5,False
25861,270000,F,MSc or PHd,Married,44,-1.0,31346.333333333332,36764.666666666664,False
25862,150000,F,BSc,Married,35,1.0,190647.5,3753.0,False
25863,70000,F,MSc or PHd,Married,45,1.1666666666666667,41179.0,24168.0,False
25864,120000,F,MSc or PHd,Married,46,1.0,30787.333333333332,1343.3333333333333,False
25865,20000,F,BSc,Single,39,1.0,16778.666666666668,943.0,False
25866,260000,F,MSc or PHd,Married,34,1.0,147526.16666666666,7448.0,False
25867,160000,F,MSc or PHd,Married,35,-0.16666666666666666,1061.8333333333333,2461.6666666666665,False
25868,50000,F,BSc,Married,45,1.0,22716.166666666668,1487.6666666666667,False
25869,350000,F,BSc,Married,39,-0.5,98.33333333333333,98.33333333333333,False
25870,510000,F,MSc or PHd,Single,40,6.5,456957.5,2333.3333333333335,True
25871,250000,F,MSc or PHd,Married,38,0.3333333333333333,16693.333333333332,9588.666666666666,False
25872,80000,F,BSc,Married,36,-0.5,10720.0,11681.166666666666,False
25873,180000,F,BSc,Single,33,0.0,8127.5,9490.0,False
25874,60000,F,BSc,Other,39,0.0,8594.0,666.6666666666666,True
25875,170000,F,MSc or PHd,Married,35,3.0,136852.5,5700.0,True
25876,200000,F,MSc or PHd,Married,39,0.0,80056.0,69622.5,False
25877,210000,F,MSc or PHd,Married,31,-1.0,21752.833333333332,16554.166666666668,True
25878,200000,F,MSc or PHd,Single,47,0.0,64340.166666666664,59526.833333333336,False
25879,200000,F,BSc,Single,34,3.0,74214.5,3033.3333333333335,True
25880,200000,F,BSc,Married,32,0.6666666666666666,16402.0,3541.8333333333335,False
25881,240000,F,BSc,Married,29,1.0,28406.166666666668,9234.666666666666,False
25882,450000,F,BSc,Single,34,-1.0,1440.1666666666667,814.8333333333334,False
25883,80000,F,BSc,Married,26,1.0,70806.5,2383.3333333333335,False
25884,430000,F,BSc,Single,33,1.0,161095.0,6066.666666666667,False
25885,30000,F,High School Diploma,Married,40,2.0,17684.333333333332,1116.6666666666667,True
25886,290000,F,BSc,Married,30,1.0,261175.83333333334,9045.5,False
25887,40000,F,BSc,Single,37,2.8333333333333335,13519.666666666666,3000.0,True
25888,170000,F,High School Diploma,Married,37,1.0,78675.0,2902.3333333333335,False
25889,130000,F,MSc or PHd,Single,26,0.8333333333333334,12520.833333333334,5998.166666666667,False
25890,360000,F,BSc,Single,27,0.3333333333333333,4868.5,3002.5,False
25891,360000,F,High School Diploma,Married,30,0.5,437.8333333333333,396.1666666666667,False
25892,180000,F,High School Diploma,Married,45,-1.0,396.0,396.0,False
25893,210000,F,BSc,Single,28,1.6666666666666667,31683.333333333332,3333.3333333333335,False
25894,260000,F,BSc,Single,35,-1.0,866.8333333333334,980.8333333333334,False
25895,200000,F,BSc,Married,33,1.0,14578.166666666666,8446.5,False
25896,340000,F,MSc or PHd,Single,31,1.0,229353.5,51861.5,False
25897,200000,F,MSc or PHd,Married,37,-0.6666666666666666,522.5,0.0,False
25898,360000,F,BSc,Married,35,2.3333333333333335,344289.5,10751.833333333334,True
25899,90000,F,BSc,Single,32,1.0,73677.0,2571.3333333333335,False
25900,40000,F,High School Diploma,Married,34,1.3333333333333333,35113.166666666664,2588.1666666666665,False
25901,500000,F,BSc,Single,28,1.0,175013.66666666666,5188.0,False
25902,240000,F,BSc,Married,36,1.0,218959.0,7094.833333333333,False
25903,440000,F,MSc or PHd,Single,33,0.0,2266.6666666666665,2925.6666666666665,False
25904,50000,F,BSc,Married,33,1.0,31119.666666666668,3718.8333333333335,False
25905,180000,F,BSc,Single,28,1.8333333333333333,159186.0,5898.166666666667,True
25906,30000,F,BSc,Married,35,1.0,26070.333333333332,1575.5,False
25907,60000,F,MSc or PHd,Single,29,1.0,39968.5,1521.8333333333333,False
25908,150000,F,High School Diploma,Married,29,1.0,9121.0,1178.6666666666667,False
25909,80000,F,BSc,Married,32,-0.3333333333333333,998.0,0.0,False
25910,290000,F,MSc or PHd,Married,34,-1.0,1918.8333333333333,1951.0,False
25911,220000,F,BSc,Married,40,0.5,7581.0,1958.6666666666667,False
25912,50000,F,MSc or PHd,Single,34,0.0,2861.6666666666665,3515.1666666666665,False
25913,80000,F,High School Diploma,Married,48,2.3333333333333335,34481.166666666664,1208.6666666666667,False
25914,400000,F,MSc or PHd,Single,37,0.3333333333333333,51303.833333333336,52714.333333333336,False
25915,150000,F,MSc or PHd,Married,33,-1.0,-3.0,116.33333333333333,False
25916,250000,F,MSc or PHd,Single,34,1.3333333333333333,198123.83333333334,7575.833333333333,False
25917,120000,F,BSc,Married,34,-0.6666666666666666,300.0,0.0,False
25918,300000,F,MSc or PHd,Single,28,0.3333333333333333,9252.333333333334,3019.8333333333335,False
25919,500000,F,BSc,Single,39,1.0,13175.833333333334,6845.833333333333,False
25920,240000,F,BSc,Single,36,-0.6666666666666666,166.66666666666666,0.0,False
25921,240000,F,BSc,Single,29,0.6666666666666666,64899.833333333336,26393.333333333332,False
25922,30000,F,BSc,Single,39,-1.0,1704.6666666666667,1399.3333333333333,True
25923,90000,F,MSc or PHd,Single,29,-1.0,-240.0,0.0,False
25924,60000,F,MSc or PHd,Single,31,1.6666666666666667,1313.1666666666667,1616.6666666666667,True
25925,60000,F,BSc,Single,41,1.0,11195.666666666666,895.6666666666666,False
25926,230000,F,MSc or PHd,Single,41,0.16666666666666666,9005.5,8586.166666666666,False
25927,290000,F,MSc or PHd,Married,40,1.0,171754.83333333334,6384.666666666667,False
25928,430000,F,MSc or PHd,Single,42,-1.0,21834.666666666668,22063.333333333332,False
25929,230000,F,BSc,Married,39,-1.0,0.0,0.0,True
25930,140000,F,High School Diploma,Married,48,-0.16666666666666666,159.83333333333334,159.83333333333334,False
